Path,Size,Size human,Category,Label,Reference evidence,Reason,Recommendation,Risk
Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_hall_way_Normal.png,2841509,2.7 MB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/DevDen Arch Viz Scotland/Textures/Common/SmallObj/dish-rack_normal.png,2841205,2.7 MB,Referenced,Required/Referenced indirectly,Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/DrainerNew.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/DrainerNew.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Idyllic Italian Coast Town/Textures/M_boat_kit_MaskMap.png,2837213,2.7 MB,Referenced,Required/Referenced indirectly,Assets/Idyllic Italian Coast Town/Materials/M_boat 1.mat; Assets/Idyllic Italian Coast Town/Materials/M_boat.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Tables/Table23/Table23_mat_Table23_Normal.png,2832226,2.7 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Table/mat_Table23.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Idyllic Italian Coast Town/Textures/M_doors_italian_MaskMap.png,2829425,2.7 MB,Referenced,Required/Referenced indirectly,Assets/Idyllic Italian Coast Town/Materials/M_doors.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Cushions/Cushion49_50/Cushion49_50_mat_Cushion49_50_MetallicSmoothness.png,2827756,2.7 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion49_50.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/DevDen Arch Viz Scotland/Textures/Bed Room/dressing_mirror/dresing_mirror_dressing_mirror1_AlbedoTransparency.png,2826330,2.7 MB,Referenced,Required/Referenced indirectly,Assets/DevDen Arch Viz Scotland/Materials/Bed Room/dressing_mirror1.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/dressing_mirror1.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/DevDen Arch Viz Scotland/Textures/Study Room/imac/Imac_imac_Normal.png,2816229,2.7 MB,Referenced,Required/Referenced indirectly,Assets/DevDen Arch Viz Scotland/Materials/Study Room/imac.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/imac.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Chairs/Chair03/Chair03_mat_Chair03_AlbedoTransparency.png,2815808,2.7 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Chair/mat_Chair03.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/DevDen Arch Viz Scotland/Textures/Study Room/StudyRoom Carpet/Atlas_1.png,2814449,2.7 MB,Referenced,Required/Referenced indirectly,Assets/DevDen Arch Viz Scotland/Materials/Study Room/Furniture_Atlas_1.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Furniture_Atlas_1.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Idyllic Italian Coast Town/Textures/M_shopsigns_small_BaseMap.png,2814016,2.7 MB,Referenced,Required/Referenced indirectly,Assets/Idyllic Italian Coast Town/Materials/M_shopsigns_small.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Idyllic Italian Coast Town/Textures/M_boat_kit_BaseMap.png,2802620,2.7 MB,Referenced,Required/Referenced indirectly,Assets/Idyllic Italian Coast Town/Materials/M_boat.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Kitchen/AtlasTexture_KitchenCollection_Atlastexture_KitchenCollection_Normal.png,2796912,2.7 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Kitchen/mat_Kitchen.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Chairs/Chair13/Chair13_mat_Chair13_Normal.png,2777283,2.6 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Chair/mat_Chair13.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Tables/Table27/Table27_mat_Table27_MetallicSmoothness.png,2762932,2.6 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Table/mat_Table27.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/TerrainSampleAssets/Textures/Details/Plant_Normal.tif,2744260,2.6 MB,Referenced,Required/Referenced indirectly,Assets/TerrainSampleAssets/Materials/Plant.asset,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Tables/Table11/Table11_mat_Table11_MetallicSmoothness.png,2743662,2.6 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Table/mat_Table11.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Tables/Table31/Table31_mat_Table31_AlbedoTransparency.png,2742020,2.6 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Table/mat_Table31.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Idyllic Italian Coast Town/Textures/M_attachments_stone_Normal.png,2728269,2.6 MB,Referenced,Required/Referenced indirectly,Assets/Idyllic Italian Coast Town/Materials/M_attachments_stone 1.mat; Assets/Idyllic Italian Coast Town/Materials/M_attachments_stone.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Idyllic Italian Coast Town/Textures/M_shopsigns_large_MaskMap.png,2721954,2.6 MB,Referenced,Required/Referenced indirectly,Assets/Idyllic Italian Coast Town/Materials/M_shopsigns_large.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Tables/Table25/Table25_mat_Table25_MetallicSmoothness.png,2719713,2.6 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Table/mat_Table25.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Idyllic Italian Coast Town/Textures/M_shopsigns_large_Normal.png,2716700,2.6 MB,Referenced,Required/Referenced indirectly,Assets/Idyllic Italian Coast Town/Materials/M_shopsigns_large.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Tables/Table19/Table19_mat_Table19_MetallicSmoothness.png,2715278,2.6 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Table/mat_Table19.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Chairs/Chair38/Chair38_mat_Chair38_Normal.png,2701792,2.6 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Chair/mat_Chair38.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Idyllic Italian Coast Town/Textures/M_flowerpots_MaskMap.png,2698253,2.6 MB,Referenced,Required/Referenced indirectly,Assets/Idyllic Italian Coast Town/Materials/M_flowerpots 1.mat; Assets/Idyllic Italian Coast Town/Materials/M_flowerpots.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/BCaT/Exhibits/BlackKitchen/Audio/birthday_cake.mp3,2693086,2.6 MB,Referenced,Required/Referenced indirectly,Assets/BCaT/Exhibits/BlackKitchen/Editor/BlackKitchenExperienceBuilder.cs; Assets/BCaT/Exhibits/BlackKitchen/Scenes/BlackKitchen_MemoryScene.unity,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Tables/Table12/Table12_mat_Table12_MetallicSmoothness.png,2675466,2.6 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Table/mat_Table12.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/TOASTER/toaster_toaster_Normal.png,2674821,2.6 MB,Referenced,Required/Referenced indirectly,Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/toasterNew.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/toasterNew.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/BCaT_assets/Ri/duppy know who fi frighten.mp3,2669004,2.5 MB,Referenced,Required/Referenced indirectly,Assets/BH_XR_MainScene.unity; Assets/_Recovery/0 (17).unity; Assets/_Recovery/0 (18).unity; Assets/_Recovery/0 (21).unity; Assets/_Recovery/0 (22).unity; Assets/_Recovery/0 (23).unity,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/BCaT_assets/Ri/you don't know about style my darling.mp3,2660692,2.5 MB,Referenced,Required/Referenced indirectly,Assets/BH_XR_MainScene.unity; Assets/_Recovery/0 (18).unity; Assets/_Recovery/0 (21).unity; Assets/_Recovery/0 (22).unity; Assets/_Recovery/0 (23).unity,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Tables/Table16/Table16_mat_Table16_MetallicSmoothness.png,2659975,2.5 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Table/mat_Table16.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/FBX/Chair/Chair10.fbx,2658348,2.5 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Prefabs/Chairs/Chair10.prefab,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Tables/Table20/Table20_mat_Table20_MetallicSmoothness.png,2645883,2.5 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Table/mat_Table20.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Kitchen_cupboard_2/kitchen_green_wood_AO 1.png,2643578,2.5 MB,Referenced,Required/Referenced indirectly,Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/green_wood_2.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Sofas/Sofa36/Sofa36_mat_Sofa36_MetallicSmoothness.png,2627815,2.5 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa36.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Tables/Table44/Table44_mat_Table44_Normal.png,2627657,2.5 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Table/mat_Table44.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Sofas/Sofa20/Sofa20_mat_Sofa20_AlbedoTransparency.png,2603345,2.5 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa20.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Sofas/SectionalSofaLeather/SectionalSofaLeather_mat_SectionalSofaLeather_AlbedoTransparency.png,2598111,2.5 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Sofa/mat_SectionalSofaLeather.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Animated Tropical Vegetation/Textures/palm_tree_1_bark_normal.png,2595514,2.5 MB,Referenced,Required/Referenced indirectly,Assets/Animated Tropical Vegetation/Materials/palm_tree_1_bark.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/TerrainSampleAssets/Textures/Details/Plant_Thickness.tif,2593708,2.5 MB,Referenced,Required/Referenced indirectly,Assets/TerrainSampleAssets/Materials/Plant.asset,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Tables/Table30/Table30_mat_Table30_AlbedoTransparency.png,2573509,2.5 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Table/mat_Table30.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Tables/Table10/Table10_mat_Table10_Normal.png,2566102,2.4 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Table/mat_Table10.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Sofas/SectionalSofaLeather/SectionalSofaLeather_mat_SectionalSofaLeather_MetallicSmoothness.png,2561135,2.4 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Sofa/mat_SectionalSofaLeather.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Chairs/Chair36/Chair36_mat_Chair36_MetallicSmoothness.png,2528779,2.4 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Chair/mat_Chair36.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Bathroom/AtlasTexture_BathroomCollection_BathroomCollection_Normal.png,2526123,2.4 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Bathroom/mat_Bathroom.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Tables/Table09/Table09_mat_Table09_Normal.png,2521245,2.4 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Table/mat_Table09.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Sofas/Sofa14/Sofa14_mat_Sofa14_MetallicSmoothness.png,2519093,2.4 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa14.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Animated Tropical Vegetation/Textures/palm_tree_1_bark_color.png,2516353,2.4 MB,Referenced,Required/Referenced indirectly,Assets/Animated Tropical Vegetation/Materials/palm_tree_1_bark.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Chairs/Chair18/Chair18_mat_Chair18_AlbedoTransparency.png,2510227,2.4 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Chair/mat_Chair18.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Tables/Table04/Table04_mat_Table04_MetallicSmoothness.png,2502739,2.4 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Table/mat_Table04.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/Furniture Mega Pack/Textures/Chairs/Chair29/Chair29_mat_Chair29_MetallicSmoothness.png,2497556,2.4 MB,Referenced,Required/Referenced indirectly,Assets/Furniture Mega Pack/Materials/Chair/mat_Chair29.mat,Large referenced/indirect asset,Do not delete until Unity dependency check confirms,High-risk deletion
