SHA256,Path,Size,Size human,Duplicate group count,Group total size,Group total human,Recommendation,Risk
31ee979031c7ae8eb280510b02d7b11f015b69d0eb22609dcb3a907386b7ee65,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/green_wood_1 Metal_1_Metallic.png,92625,90.5 KB,4,370500,361.8 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
31ee979031c7ae8eb280510b02d7b11f015b69d0eb22609dcb3a907386b7ee65,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/green_wood_1_Metallic.png,92625,90.5 KB,4,370500,361.8 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
31ee979031c7ae8eb280510b02d7b11f015b69d0eb22609dcb3a907386b7ee65,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/green_wood_1 Metal_Metallic.png,92625,90.5 KB,4,370500,361.8 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
7d6c6ec29c24babaa8fe64dea988e5637402b376350a492ae7030fa9229de991,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bathroom_shelf_1_AO.png,266488,260.2 KB,2,532976,520.5 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
7d6c6ec29c24babaa8fe64dea988e5637402b376350a492ae7030fa9229de991,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bathroom_shelf_AO.png,266488,260.2 KB,2,532976,520.5 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
bf3ddbadd60767064f057b75983ce922699b7b75d00959a51a70ec5875ac1002,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_chair1_2_Metallic.png,94634,92.4 KB,3,283902,277.2 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
bf3ddbadd60767064f057b75983ce922699b7b75d00959a51a70ec5875ac1002,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_chair1_4_Metallic.png,94634,92.4 KB,3,283902,277.2 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
bf3ddbadd60767064f057b75983ce922699b7b75d00959a51a70ec5875ac1002,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_chair1_Metallic.png,94634,92.4 KB,3,283902,277.2 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
2d772d042437ed7403fcb5ed9a496c2cb024c8d95bdd365fe4c65463ad7fb032,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/TV_1_AO.png,27514,26.9 KB,2,55028,53.7 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
2d772d042437ed7403fcb5ed9a496c2cb024c8d95bdd365fe4c65463ad7fb032,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/TV_AO.png,27514,26.9 KB,2,55028,53.7 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
d1df0ec933e5314e479c1b6ede50d8f2579ebcad8d2e84956cd1374ed9126d02,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/granite_1_AO.png,346109,338.0 KB,2,692218,676.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
d1df0ec933e5314e479c1b6ede50d8f2579ebcad8d2e84956cd1374ed9126d02,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/granite_AO.png,346109,338.0 KB,2,692218,676.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
647937655ac9d57a6a5048a28f16cb1b8144f4349eb8d3737e902fb77cf0daed,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/green_wood_2_1_AO.png,1701303,1.6 MB,2,3402606,3.2 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
647937655ac9d57a6a5048a28f16cb1b8144f4349eb8d3737e902fb77cf0daed,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/green_wood_2_AO.png,1701303,1.6 MB,2,3402606,3.2 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
1adf306a8f4c43b30edc7b5878b416800e7c8af320e5a0e333df5e62615facb9,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Remote_Metallic.png,23139,22.6 KB,2,46278,45.2 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
1adf306a8f4c43b30edc7b5878b416800e7c8af320e5a0e333df5e62615facb9,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Remote_2_Metallic.png,23139,22.6 KB,2,46278,45.2 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
c1bcd65ca90a96cc4911541e7d4f2f15978da17bd965daf99ead37da11696b44,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/TV_Shelf_Metallic.png,23433,22.9 KB,2,46866,45.8 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
c1bcd65ca90a96cc4911541e7d4f2f15978da17bd965daf99ead37da11696b44,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/TV_Shelf_1_Metallic.png,23433,22.9 KB,2,46866,45.8 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
ccda8ea199a228f227ea6ec931a8c5b7fd71300aea08a1e10dc032c6c3dedc10,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/TV_Shelf_1_AO.png,173523,169.5 KB,2,347046,338.9 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
ccda8ea199a228f227ea6ec931a8c5b7fd71300aea08a1e10dc032c6c3dedc10,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/TV_Shelf_AO.png,173523,169.5 KB,2,347046,338.9 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
b62dea7f79261adab29e6598beb78b5a47281cfaeb52c748daa1e083fb3e401a,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/marble_AO.png,210393,205.5 KB,2,420786,410.9 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
b62dea7f79261adab29e6598beb78b5a47281cfaeb52c748daa1e083fb3e401a,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/marble_1_AO.png,210393,205.5 KB,2,420786,410.9 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
65d02186b75e5b846795b7bed7d2a923b6b6d4db6353c5bb02f170ed06d48725,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/white_wood_AO.png,1097352,1.0 MB,2,2194704,2.1 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
65d02186b75e5b846795b7bed7d2a923b6b6d4db6353c5bb02f170ed06d48725,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/white_wood_1_AO.png,1097352,1.0 MB,2,2194704,2.1 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
58714ea402063f1fbf47aeb18d0cea60860b6eefef3c22a4d7997b8ac8391096,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/DrainerNew_1_AO.png,1954760,1.9 MB,2,3909520,3.7 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
58714ea402063f1fbf47aeb18d0cea60860b6eefef3c22a4d7997b8ac8391096,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/DrainerNew_AO.png,1954760,1.9 MB,2,3909520,3.7 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
ef91af1b7c1f9e964844f4f9613b40eddf3f1146dfbc847c449b882594521249,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/DrainerNew_1_Metallic.png,75474,73.7 KB,2,150948,147.4 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
ef91af1b7c1f9e964844f4f9613b40eddf3f1146dfbc847c449b882594521249,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/DrainerNew_Metallic.png,75474,73.7 KB,2,150948,147.4 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
e30839fe4622b904261b755d252c770a1d22ebb54aeb7a3865dc312d4420ddc4,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_chair1_2_AO.png,640293,625.3 KB,3,1920879,1.8 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
e30839fe4622b904261b755d252c770a1d22ebb54aeb7a3865dc312d4420ddc4,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_chair1_AO.png,640293,625.3 KB,3,1920879,1.8 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
e30839fe4622b904261b755d252c770a1d22ebb54aeb7a3865dc312d4420ddc4,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_chair1_4_AO.png,640293,625.3 KB,3,1920879,1.8 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
223530c9e26c6cdb3b6aca020ae04cb3e56662c55ab418bf68e6cea66527a5df,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/green_wood_AO.png,184635,180.3 KB,2,369270,360.6 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
223530c9e26c6cdb3b6aca020ae04cb3e56662c55ab418bf68e6cea66527a5df,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/green_wood_3_AO.png,184635,180.3 KB,2,369270,360.6 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
cbf4158aa219947a66aeb37cc0fe58c142be27efc7c4f2ae72c0ae4066069981,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/study_chairI_Leg_AO.png,126880,123.9 KB,2,253760,247.8 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
cbf4158aa219947a66aeb37cc0fe58c142be27efc7c4f2ae72c0ae4066069981,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/study_chairI_Leg_1_AO.png,126880,123.9 KB,2,253760,247.8 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
a244330ca1e0c2a0d6410d0ebbd0e51647e8e416b927cb0ba1c8730390432a61,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/handle_AO.png,75999,74.2 KB,2,151998,148.4 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
a244330ca1e0c2a0d6410d0ebbd0e51647e8e416b927cb0ba1c8730390432a61,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/handle_1_AO.png,75999,74.2 KB,2,151998,148.4 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
17549d11f35e09ee9687c71313d7e277bb0fc297b18626034061c7d6c98a213b,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/M_toilet_AO.png,500349,488.6 KB,2,1000698,977.2 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
17549d11f35e09ee9687c71313d7e277bb0fc297b18626034061c7d6c98a213b,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/M_toilet_1_AO.png,500349,488.6 KB,2,1000698,977.2 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
3caf35e8490b2b9a8eaa45eab123fed3248ea399652f2f8606e6ebbe4c152b7a,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Mug_Holder_mat_1_AO.png,1668979,1.6 MB,2,3337958,3.2 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
3caf35e8490b2b9a8eaa45eab123fed3248ea399652f2f8606e6ebbe4c152b7a,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Mug_Holder_mat_AO.png,1668979,1.6 MB,2,3337958,3.2 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
9a57892b1aed394ae5d992a2017869f5185dfae9409b7c8c4027a459235de07d,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Table Mat_AO.png,471346,460.3 KB,2,942692,920.6 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
9a57892b1aed394ae5d992a2017869f5185dfae9409b7c8c4027a459235de07d,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Table Mat_1_AO.png,471346,460.3 KB,2,942692,920.6 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
259d33f5660eff2240baa1827300aa667a3e9ee13b7c39fbf554dc5ac92f511e,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Table Mat_Metallic.png,98369,96.1 KB,2,196738,192.1 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
259d33f5660eff2240baa1827300aa667a3e9ee13b7c39fbf554dc5ac92f511e,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Table Mat_1_Metallic.png,98369,96.1 KB,2,196738,192.1 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
ea3c19d482df0ed1223860f99e1f2bcc7ad7da66d94594f8e24bc4e0cc2fe2d1,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/kitchan_mat_2_1_Metallic.png,542995,530.3 KB,2,1085990,1.0 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
ea3c19d482df0ed1223860f99e1f2bcc7ad7da66d94594f8e24bc4e0cc2fe2d1,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/kitchan_mat_2_Metallic.png,542995,530.3 KB,2,1085990,1.0 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
6dd198ff020015f01b449a589d4b60e16ddfa2fbbd015293c05cf413fafb5ba2,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bed_sider_AO.png,544935,532.2 KB,2,1089870,1.0 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
6dd198ff020015f01b449a589d4b60e16ddfa2fbbd015293c05cf413fafb5ba2,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bed_sider_1_AO.png,544935,532.2 KB,2,1089870,1.0 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
ef97981131f6ab40ee8a0b793cfb63708f7ad04dcb609be581d6b9297d109c9f,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Paintings_House_3_AO.png,182727,178.4 KB,2,365454,356.9 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
ef97981131f6ab40ee8a0b793cfb63708f7ad04dcb609be581d6b9297d109c9f,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Paintings_House_AO.png,182727,178.4 KB,2,365454,356.9 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
0e3528d39af2c36b2ec2bc4cd48300f8f05948f698c3b290d365a897526b40ef,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bed_coat_1_Metallic.png,620722,606.2 KB,2,1241444,1.2 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
0e3528d39af2c36b2ec2bc4cd48300f8f05948f698c3b290d365a897526b40ef,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bed_coat_Metallic.png,620722,606.2 KB,2,1241444,1.2 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
c3bd7a9c44f552cdbe02e62cdaff2cf0c318807eae10a3dba94f8e797cb27c35,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Air Conditioner_1_Metallic.png,389195,380.1 KB,2,778390,760.1 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
c3bd7a9c44f552cdbe02e62cdaff2cf0c318807eae10a3dba94f8e797cb27c35,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Air Conditioner_Metallic.png,389195,380.1 KB,2,778390,760.1 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
50a06803916a742ac1625d1b0066bcb0233eb843631aa8f67768e9bbcba4b2a4,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Furniture_Atlas_1_Metallic.png,74958,73.2 KB,2,149916,146.4 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
50a06803916a742ac1625d1b0066bcb0233eb843631aa8f67768e9bbcba4b2a4,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Furniture_Atlas_1_1_Metallic.png,74958,73.2 KB,2,149916,146.4 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
eda7cef6305bdca4e7e791c9989b0677e15123feb44ab30ede2ac928e5e2132e,Assets/DevDen Arch Viz Scotland/Textures/Balcony/balcony/balcony_balcony_metal_AlbedoTransparency.png,78119,76.3 KB,7,546833,534.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
eda7cef6305bdca4e7e791c9989b0677e15123feb44ab30ede2ac928e5e2132e,Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_switch1_AlbedoTransparency.png,78119,76.3 KB,7,546833,534.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
eda7cef6305bdca4e7e791c9989b0677e15123feb44ab30ede2ac928e5e2132e,Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_glass_AlbedoTransparency.png,78119,76.3 KB,7,546833,534.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
eda7cef6305bdca4e7e791c9989b0677e15123feb44ab30ede2ac928e5e2132e,Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_plastic_AlbedoTransparency.png,78119,76.3 KB,7,546833,534.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
eda7cef6305bdca4e7e791c9989b0677e15123feb44ab30ede2ac928e5e2132e,Assets/DevDen Arch Viz Scotland/Textures/Study Room/lamp/lamp_AlbedoTransparency.png,78119,76.3 KB,7,546833,534.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
eda7cef6305bdca4e7e791c9989b0677e15123feb44ab30ede2ac928e5e2132e,Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_hall_way_AlbedoTransparency.png,78119,76.3 KB,7,546833,534.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
eda7cef6305bdca4e7e791c9989b0677e15123feb44ab30ede2ac928e5e2132e,Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_glass_wall_glass4_MetallicSmoothness.png,78119,76.3 KB,7,546833,534.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
61cd666c4c05e47956431a772dce429a5517e1944e4bcd26dd85971a203c573a,Assets/DevDen Arch Viz Scotland/Textures/Balcony/flower_pot/flower_pot_1_flower_MetallicSmoothness.png,20543,20.1 KB,2,41086,40.1 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
61cd666c4c05e47956431a772dce429a5517e1944e4bcd26dd85971a203c573a,Assets/DevDen Arch Viz Scotland/Textures/Balcony/flower_pot/flower_pot_1_wines_MetallicSmoothness.png,20543,20.1 KB,2,41086,40.1 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
22752bd7128c56510a22355fa375ce05f580f7332f93b70c84f8b0c742f3446b,Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/side_piece/side_piece_white_wood_MetallicSmoothness.png,78120,76.3 KB,2,156240,152.6 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
22752bd7128c56510a22355fa375ce05f580f7332f93b70c84f8b0c742f3446b,Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Kitchen_cupboard_2/kitchen_green_wood_MetallicSmoothness.png,78120,76.3 KB,2,156240,152.6 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
245ea4dc2c24373d05948f7a95fd7a5bd0715c998d4cdc0a356e4815e6228774,Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/side_piece/side_piece_metal_AlbedoTransparency.png,78122,76.3 KB,3,234366,228.9 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
245ea4dc2c24373d05948f7a95fd7a5bd0715c998d4cdc0a356e4815e6228774,Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/fridge_2/frifge_gold_tap_handle_AlbedoTransparency.png,78122,76.3 KB,3,234366,228.9 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
245ea4dc2c24373d05948f7a95fd7a5bd0715c998d4cdc0a356e4815e6228774,Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_gold_tap_handle_AlbedoTransparency.png,78122,76.3 KB,3,234366,228.9 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
30fadee867affbc649085d4984b5d78ff79abc8458045be02c325ed1a55925d4,Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/side_piece/side_piece_marble_MetallicSmoothness.png,78120,76.3 KB,2,156240,152.6 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
30fadee867affbc649085d4984b5d78ff79abc8458045be02c325ed1a55925d4,Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_granite_MetallicSmoothness.png,78120,76.3 KB,2,156240,152.6 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
f8a149fc5d348f7c166114f4bf749ab414b7cd20b99c3955c1c7ab8b79f887c3,Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Kitchen_cupboard_2/kitchen_green_wood_AlbedoTransparencyTest.png,78119,76.3 KB,7,546833,534.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
f8a149fc5d348f7c166114f4bf749ab414b7cd20b99c3955c1c7ab8b79f887c3,Assets/DevDen Arch Viz Scotland/Textures/Study Room/lamp/Lamp_emission_Emission.png,78119,76.3 KB,7,546833,534.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
f8a149fc5d348f7c166114f4bf749ab414b7cd20b99c3955c1c7ab8b79f887c3,Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_bedroom_wall4_AlbedoTransparency.png,78119,76.3 KB,7,546833,534.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
f8a149fc5d348f7c166114f4bf749ab414b7cd20b99c3955c1c7ab8b79f887c3,Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_livingroom_wall3_AlbedoTransparency.png,78119,76.3 KB,7,546833,534.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
f8a149fc5d348f7c166114f4bf749ab414b7cd20b99c3955c1c7ab8b79f887c3,Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_inner_roof3_AlbedoTransparency.png,78119,76.3 KB,7,546833,534.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
f8a149fc5d348f7c166114f4bf749ab414b7cd20b99c3955c1c7ab8b79f887c3,Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_bathroom_wall3_AlbedoTransparency.png,78119,76.3 KB,7,546833,534.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
f8a149fc5d348f7c166114f4bf749ab414b7cd20b99c3955c1c7ab8b79f887c3,Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_studyroom_wall3_AlbedoTransparency.png,78119,76.3 KB,7,546833,534.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
e925d52ea85b7cf9fe8f4aa5406cc54265bb03b07f9627cf52c8d5cba8dcf07c,Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Fridge/frifge_green_wood_AO.png,1329878,1.3 MB,2,2659756,2.5 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
e925d52ea85b7cf9fe8f4aa5406cc54265bb03b07f9627cf52c8d5cba8dcf07c,Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/fridge_2/frifge_green_wood_AO.png,1329878,1.3 MB,2,2659756,2.5 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
7ac25152732ae9479ae31e2811058d168706ede12acf8b86e6303f380bde4ca8,Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Fridge/frifge_green_wood_AlbedoTransparency.png,94602,92.4 KB,2,189204,184.8 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
7ac25152732ae9479ae31e2811058d168706ede12acf8b86e6303f380bde4ca8,Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/fridge_2/frifge_green_wood_AlbedoTransparency.png,94602,92.4 KB,2,189204,184.8 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
613b5f99bfbdc0150046724bc32090b96cb382a8970def5231efa5e1c0e03cdb,Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/fridge_2/frifge_gold_tap_handle_MetallicSmoothness.png,78120,76.3 KB,2,156240,152.6 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
613b5f99bfbdc0150046724bc32090b96cb382a8970def5231efa5e1c0e03cdb,Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_gold_tap_handle_MetallicSmoothness.png,78120,76.3 KB,2,156240,152.6 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
a186077aaea535904d81593516e0b62f6caab4058b547b081c54c274e3e9d697,Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_switch1_MetallicSmoothness.png,78120,76.3 KB,6,468720,457.7 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
a186077aaea535904d81593516e0b62f6caab4058b547b081c54c274e3e9d697,Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_bedroom_wall4_MetallicSmoothness.png,78120,76.3 KB,6,468720,457.7 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
a186077aaea535904d81593516e0b62f6caab4058b547b081c54c274e3e9d697,Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_bathroom_wall3_MetallicSmoothness.png,78120,76.3 KB,6,468720,457.7 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
a186077aaea535904d81593516e0b62f6caab4058b547b081c54c274e3e9d697,Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_studyroom_wall3_MetallicSmoothness.png,78120,76.3 KB,6,468720,457.7 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
a186077aaea535904d81593516e0b62f6caab4058b547b081c54c274e3e9d697,Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_inner_roof3_MetallicSmoothness.png,78120,76.3 KB,6,468720,457.7 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
a186077aaea535904d81593516e0b62f6caab4058b547b081c54c274e3e9d697,Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_livingroom_wall3_MetallicSmoothness.png,78120,76.3 KB,6,468720,457.7 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
