path,type,fileBytes,vertices,triangles,subMeshes,reason
"Packages/com.unity.render-pipelines.universal/Editor/SceneTemplates/Indoors","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/SceneTemplates/Indoors/GlobalVolumeProfile.asset","VolumeProfile",5547,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/SceneTemplates/Indoors/Indoors Baking Set.asset","ProbeVolumeBakingSet",3468,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/SceneTemplates/Indoors/LightingData.asset","LightingDataAsset",21256,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/SceneTemplates/Indoors/ReflectionProbe-0.exr","Cubemap",163137,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/SceneTemplates/Indoors.scenetemplate","SceneTemplateAsset",2077321,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/SceneTemplates/Indoors.unity","SceneAsset",119587,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/AssetCallbacks/CreateTerrainShaderGraph.cs","MonoScript",1170,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/GraphTemplates/Terrain Standard 4 Layers URP.shadergraph","Shader",182216,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/Includes/Terrain","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/Includes/Terrain/DepthNormalsOnlyPass.hlsl","ShaderInclude",1275,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/Includes/Terrain/PBRForwardPass.hlsl","ShaderInclude",4068,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/Includes/Terrain/PBRGBufferPass.hlsl","ShaderInclude",5044,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/Includes/Terrain/TerrainVert.hlsl","ShaderInclude",299,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/Targets/UniversalTerrainLitSubTarget.cs","MonoScript",79022,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/Targets/UniversalTerrainLitSubTarget.Dependencies.cs","MonoScript",12900,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/ShaderGUI/ShaderGraphTerrainLitGUI.cs","MonoScript",805,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/ShaderGUI/TerrainLitShaderGUI.cs","MonoScript",17265,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/Terrain","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/Terrain/BuildTerrainSurfaceDescriptionInputs.template.hlsl","ShaderInclude",11278,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/Terrain/BuildTerrainVertexDescriptionInputs.template.hlsl","ShaderInclude",8619,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/Terrain/TerrainBaseMapGenPass.hlsl","ShaderInclude",1535,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/Terrain/TerrainBaseMapGenPass.template","DefaultAsset",3152,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/Terrain/TerrainPass.template","DefaultAsset",3453,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/Terrain/TerrainPassDefine.template.hlsl","ShaderInclude",8560,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Editor/Terrain/TerrainPassUtils.hlsl","ShaderInclude",378,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Runtime/Materials/TerrainLit.mat","Material",4718,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Runtime/RenderPipelineResources/UniversalRenderPipelineRuntimeTerrainShaders.cs","MonoScript",3647,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Runtime/Settings/URPTerrainShaderSetting.cs","MonoScript",2536,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Shaders/Terrain","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Shaders/Terrain/TerrainDetailLit.shader","Shader",10738,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Shaders/Terrain/TerrainDetailLitInput.hlsl","ShaderInclude",156,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Shaders/Terrain/TerrainDetailLitPasses.hlsl","ShaderInclude",7481,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Shaders/Terrain/TerrainLit.shader","Shader",13829,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Shaders/Terrain/TerrainLitAdd.shader","Shader",8605,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Shaders/Terrain/TerrainLitBase.shader","Shader",10050,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Shaders/Terrain/TerrainLitBasemapGen.shader","Shader",8409,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Shaders/Terrain/TerrainLitDepthNormalsPass.hlsl","ShaderInclude",4204,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Shaders/Terrain/TerrainLitInput.hlsl","ShaderInclude",6552,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Shaders/Terrain/TerrainLitMetaPass.hlsl","ShaderInclude",716,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Shaders/Terrain/TerrainLitPasses.hlsl","ShaderInclude",23046,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Shaders/Terrain/TerrainTextureNode.hlsl","ShaderInclude",199,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Shaders/Terrain/WavingGrass.shader","Shader",8128,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Shaders/Terrain/WavingGrassBillboard.shader","Shader",6519,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Shaders/Terrain/WavingGrassDepthNormalsPass.hlsl","ShaderInclude",2974,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Shaders/Terrain/WavingGrassInput.hlsl","ShaderInclude",3810,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Shaders/Terrain/WavingGrassPasses.hlsl","ShaderInclude",10381,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Tests/Runtime/TerrainShaderTests.cs","MonoScript",2849,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.universal/Textures/SMAA/SearchTex.tga","Texture2D",3116,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/FilterPopup/VFXFilterWindow.cs","MonoScript",46389,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/GraphView/VFXViewWindow.cs","MonoScript",14848,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/Models/Operators/Implementations/Ceiling.cs","MonoScript",744,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/Models/Operators/Implementations/Floor.cs","MonoScript",740,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/SceneWindow","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/SceneWindow/Textures","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/SceneWindow/Textures/Pause.png","Texture2D",1113,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/SceneWindow/Textures/Play.png","Texture2D",1191,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/SceneWindow/Textures/Restart.png","Texture2D",1184,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/SceneWindow/Textures/Step.png","Texture2D",1224,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/SceneWindow/Textures/Stop.png","Texture2D",1103,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/Templates/04_Simple_Trail.vfx","VisualEffectAsset",65878,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/Templates/05_Head_Trail.vfx","VisualEffectAsset",141605,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/Templates/UI/3d_Head_Trail.png","Texture2D",127511,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/Templates/UI/3d_Simple_Trail.png","Texture2D",91127,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/Templates/UI/d_HeadTrails@256.png","Texture2D",8843,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/Templates/UI/d_SimpleTrails@256.png","Texture2D",4969,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/Templates/UI/HeadTrails@256.png","Texture2D",8905,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/Templates/UI/SimpleTrails@256.png","Texture2D",5219,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/TemplateWindow","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/TemplateWindow/CreateFromTemplateDropDownButton.cs","MonoScript",2790,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/TemplateWindow/VFXTemplateHelper.cs","MonoScript",3531,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/TemplateWindow/VFXTemplateHelperInternal.cs","MonoScript",7175,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/UIResources/uss/VFXFilterWindow.uss","StyleSheet",8945,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/UIResources/uxml/VFXFilterWindow.uxml","VisualTreeAsset",2618,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/UIResources/VFX/d_NodeSearch-expand.png","Texture2D",246,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/UIResources/VFX/d_NodeSearch-expand@2x.png","Texture2D",355,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/UIResources/VFX/d_variableswindow.png","Texture2D",284,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/UIResources/VFX/d_variableswindow@2x.png","Texture2D",392,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/UIResources/VFX/NodeSearch-expand.png","Texture2D",248,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/UIResources/VFX/NodeSearch-expand@2x.png","Texture2D",338,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/UIResources/VFX/variableswindow.png","Texture2D",1550,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/UIResources/VFX/variableswindow@2x.png","Texture2D",346,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/Utilities/EventTester/VFXEventTesterWindow.cs","MonoScript",13546,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Editor/Utils/VFXDebugWindow.cs","MonoScript",1278,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Runtime/Utilities/PropertyBinding/Implementation/VFXHierarchyAttributeMapBinder.cs","MonoScript",4655,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Runtime/Utilities/PropertyBinding/Implementation/VFXTerrainBinder.cs","MonoScript",2295,0,0,0,name/path heuristic
"Packages/com.unity.visualeffectgraph/Textures/DefaultTrail.tga","Texture2D",262188,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Interface/Fuzzy/FuzzyWindow.cs","MonoScript",38907,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Utilities/SearchResult.cs","MonoScript",481,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Utilities/SearchUtility.cs","MonoScript",9940,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/AboutWindow","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/AboutWindow/AboutablePage.cs","MonoScript",3112,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/AboutWindow/AboutPluginsPage.cs","MonoScript",552,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/AboutWindow/AcknowledgementPage.cs","MonoScript",4350,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/AboutWindow/ChangelogPage.cs","MonoScript",5876,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/AboutWindow/IAboutable.cs","MonoScript",480,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/BackupWindow","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/BackupWindow/BackupPage.cs","MonoScript",3765,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/ConfigurationPanel","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/ConfigurationPanel/ConfigurationPanel.cs","MonoScript",16676,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/EditorWindowWrapper.cs","MonoScript",2142,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/GenerateDocumentationWindow","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/GenerateDocumentationWindow/GenerateDocumentationPage.cs","MonoScript",10718,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/GeneratePropertyProvidersWindow","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/GeneratePropertyProvidersWindow/GeneratePropertyProvidersPage.cs","MonoScript",3399,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/GraphInspectorPanel.cs","MonoScript",4231,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/GraphWindow.cs","MonoScript",29744,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/ICanvasWindow.cs","MonoScript",703,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/ListPage.cs","MonoScript",2565,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/LudiqEditorWindow.cs","MonoScript",3315,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/Page.cs","MonoScript",1952,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/Sidebars","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/Sidebars/ISidebarPanelContent.cs","MonoScript",304,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/Sidebars/Sidebar.cs","MonoScript",8555,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/Sidebars/SidebarAnchor.cs","MonoScript",106,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/Sidebars/SidebarPanel.cs","MonoScript",6978,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/Sidebars/SidebarPanelWindow.cs","MonoScript",2042,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/Sidebars/Sidebars.cs","MonoScript",1917,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/SinglePageWindow.cs","MonoScript",1787,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/TabbedPage.cs","MonoScript",4925,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/UpdateWizard","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/UpdateWizard/UpdateBackupPage.cs","MonoScript",796,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/WebView.cs","MonoScript",8840,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/WebWindow.cs","MonoScript",3193,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/WindowClose.cs","MonoScript",137,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/Wizard.cs","MonoScript",5069,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Core/Windows/WrappedEditorWindow.cs","MonoScript",1754,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Editor/VisualScripting.Shared/EmptyGraphWindow.cs","MonoScript",16743,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Unity/IUnityObjectOwnable.cs","MonoScript",170,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Unity/UnityObjectOwnershipUtility.cs","MonoScript",847,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Runtime/VisualScripting.Flow/Framework/Events/Hierarchy","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Runtime/VisualScripting.Flow/Framework/Events/Hierarchy/OnTransformChildrenChanged.cs","MonoScript",511,0,0,0,name/path heuristic
"Packages/com.unity.visualscripting/Runtime/VisualScripting.Flow/Framework/Events/Hierarchy/OnTransformParentChanged.cs","MonoScript",504,0,0,0,name/path heuristic
"Packages/com.unity.ide.visualstudio/Editor/VisualStudioForWindowsInstallation.cs","MonoScript",11190,0,0,0,name/path heuristic
"Packages/com.unity.connect.share/Editor/PublisherWindow.cs","MonoScript",29819,0,0,0,name/path heuristic
"Packages/com.unity.xr.core-utils/Editor/Analytics/CoreUtilsAnalytics/BuildingBlocksUsageEvent.cs","MonoScript",2567,0,0,0,name/path heuristic
"Packages/com.unity.xr.core-utils/Editor/BuildingBlocks","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.xr.core-utils/Editor/BuildingBlocks/BuildingBlockElements.cs","MonoScript",4264,0,0,0,name/path heuristic
